dataset,method,score_source,threshold_policy,threshold,precision,recall,f1,aupr,auroc,fpr,attack_events,event_recall,median_detection_delay_s,p90_detection_delay_s,false_alarm_windows,false_alarm_events,test_duration_h,false_alarm_events_per_hour,false_alarm_windows_per_hour,calibration,val_threshold,val_ece,test_ece,accuracy,macro_f1,fnr,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test02,normality:stats_robust_mean_rollmax9,stats_robust_mean_rollmax9,val_fpr_1em04,0.8975012898593462,0.3540056379012458,0.6941868758915835,0.4688949111713339,0.3621812406936306,0.8776400045466258,0.12067881835323696,2788,0.6327116212338594,0.0,0.0,7104,340,0.6786022650533252,501.0298631603926,10468.576905563026,stats_robust_mean_rollmax9,0.8975012898593462,0.08528940893417955,0.5224116795605714,0.863218301667313,0.6951978227582158,0.30581312410841655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ctt_test02,normality:stats_robust_mean_rollmax9,stats_robust_mean_rollmax9,val_fpr_1em03,0.1798399926845914,0.08697944939899185,1.0,0.16003881112395302,0.3621812406936306,0.8776400045466258,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_robust_mean_rollmax9,0.1798399926845914,0.08528940893417955,0.5224116795605714,0.08697944939899185,0.08001940556197651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ctt_test02,normality:stats_ledoit_mahal,stats_ledoit_mahal,val_f1,5.243461338807594e-08,0.08697944939899185,1.0,0.16003881112395302,0.8959311066156992,0.9376521403322032,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_ledoit_mahal,5.243461338807594e-08,0.016174117990859535,0.08697522263766233,0.08697944939899185,0.08001940556197651,0.0,0.4044222539229672,0.5755614769699277,8.493723138600574e-05,5.96724247704171e-06,0.5998573466476462,0.7474725030552162,0.0004926359420388333,5.675729931036052e-06,0.6751069900142653,0.8011002962336012,0.0009852718840776666,5.5554083738659124e-06
ctt_test02,normality:stats_ledoit_mahal,stats_ledoit_mahal,val_fpr_1em04,1.0871534063852019e-08,0.08697944939899185,1.0,0.16003881112395302,0.8959311066156992,0.9376521403322032,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_ledoit_mahal,1.0871534063852019e-08,0.016174117990859535,0.08697522263766233,0.08697944939899185,0.08001940556197651,0.0,0.4044222539229672,0.5755614769699277,8.493723138600574e-05,5.96724247704171e-06,0.5998573466476462,0.7474725030552162,0.0004926359420388333,5.675729931036052e-06,0.6751069900142653,0.8011002962336012,0.0009852718840776666,5.5554083738659124e-06
ctt_test02,normality:stats_ledoit_mahal,stats_ledoit_mahal,val_fpr_1em03,3.788209178184623e-09,0.08697944939899185,1.0,0.16003881112395302,0.8959311066156992,0.9376521403322032,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_ledoit_mahal,3.788209178184623e-09,0.016174117990859535,0.08697522263766233,0.08697944939899185,0.08001940556197651,0.0,0.4044222539229672,0.5755614769699277,8.493723138600574e-05,5.96724247704171e-06,0.5998573466476462,0.7474725030552162,0.0004926359420388333,5.675729931036052e-06,0.6751069900142653,0.8011002962336012,0.0009852718840776666,5.5554083738659124e-06
ctt_test02,normality:stats_ledoit_mahal_rollmean9,stats_ledoit_mahal_rollmean9,val_f1,1.548497052855942e-08,0.08697944939899185,1.0,0.16003881112395302,0.9158279611234298,0.9396280487165064,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_ledoit_mahal_rollmean9,1.548497052855942e-08,0.016337527855151295,0.08694156912275508,0.08697944939899185,0.08001940556197651,0.0,0.8924750356633381,0.9427387455264645,8.493723138600574e-05,4.6811986746413734e-05,0.8931883024251069,0.9426931401148019,0.00016987446277201147,4.397810197230621e-05,0.8931883024251069,0.9426931401148019,0.00016987446277201147,4.397810197230621e-05
ctt_test02,normality:stats_ledoit_mahal_rollmean9,stats_ledoit_mahal_rollmean9,val_fpr_1em04,0.9999999998359792,0.0,0.0,0.0,0.9158279611234298,0.9396280487165064,0.0,2788,0.0,,,0,0,0.6786022650533252,0.0,0.0,stats_ledoit_mahal_rollmean9,0.9999999998359792,0.016337527855151295,0.08694156912275508,0.9130205506010082,0.4772664623566993,1.0,0.8924750356633381,0.9427387455264645,8.493723138600574e-05,4.6811986746413734e-05,0.8931883024251069,0.9426931401148019,0.00016987446277201147,4.397810197230621e-05,0.8931883024251069,0.9426931401148019,0.00016987446277201147,4.397810197230621e-05
ctt_test02,normality:stats_ledoit_mahal_rollmean9,stats_ledoit_mahal_rollmean9,val_fpr_1em03,1.539511541992993e-08,0.08697944939899185,1.0,0.16003881112395302,0.9158279611234298,0.9396280487165064,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_ledoit_mahal_rollmean9,1.539511541992993e-08,0.016337527855151295,0.08694156912275508,0.08697944939899185,0.08001940556197651,0.0,0.8924750356633381,0.9427387455264645,8.493723138600574e-05,4.6811986746413734e-05,0.8931883024251069,0.9426931401148019,0.00016987446277201147,4.397810197230621e-05,0.8931883024251069,0.9426931401148019,0.00016987446277201147,4.397810197230621e-05
ctt_test02,normality:stats_ledoit_mahal_rollmax9,stats_ledoit_mahal_rollmax9,val_f1,6.910976553939697e-08,0.08697944939899185,1.0,0.16003881112395302,0.9146560761737387,0.942964570366522,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_ledoit_mahal_rollmax9,6.910976553939697e-08,0.01633769723747312,0.08697464689138075,0.08697944939899185,0.08001940556197651,0.0,0.5124821683309557,0.6776703607639707,0.0,6.688568656413811e-06,0.8389800285306704,0.9104983067247219,0.0003737238180984253,6.164586866035041e-06,0.8840941512125535,0.9341497880357984,0.0008323848675828563,5.970608422838615e-06
ctt_test02,normality:stats_ledoit_mahal_rollmax9,stats_ledoit_mahal_rollmax9,val_fpr_1em04,1.0,0.0,0.0,0.0,0.9146560761737387,0.942964570366522,0.0,2788,0.0,,,0,0,0.6786022650533252,0.0,0.0,stats_ledoit_mahal_rollmax9,1.0,0.01633769723747312,0.08697464689138075,0.9130205506010082,0.4772664623566993,1.0,0.5124821683309557,0.6776703607639707,0.0,6.688568656413811e-06,0.8389800285306704,0.9104983067247219,0.0003737238180984253,6.164586866035041e-06,0.8840941512125535,0.9341497880357984,0.0008323848675828563,5.970608422838615e-06
