dataset,model,seed,label_ratio,calibration,threshold_policy,val_threshold,val_ece,test_ece,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03,temperature,platt_coef,platt_intercept
ctt_test01,cmf_can,2024,1.0,platt,val_f1,0.999999933242798,0.006674284985946,0.0050953521059134,0.9984918101785276,1.0,0.9555095706156234,0.9772486772486773,0.9882343654690025,0.9803787399520406,0.9917173627434108,0.0,0.0444904293843766,0.999999933242798,0.9684428349715468,0.9837099316868102,1.8152444226615116e-05,0.9862854480743408,0.9710294878427316,0.9786235662148072,0.0004719635498919,0.8531649708747864,0.9720641489912054,0.9735751295336788,0.0008713173228775,0.730560302734375,,9.59748077392578,157.04112243652344
ctt_test01,cmf_can,2024,1.0,platt,val_fpr_1em04,0.9686385989189148,0.006674284985946,0.0050953521059134,0.9987899407246326,0.9952178533475028,0.9689601655457838,0.981913499344692,0.9906437648861282,0.9803787399520406,0.9917173627434108,0.0001633719980395,0.0310398344542162,0.9686385989189148,0.9684428349715468,0.9837099316868102,1.8152444226615116e-05,0.9862854480743408,0.9710294878427316,0.9786235662148072,0.0004719635498919,0.8531649708747864,0.9720641489912054,0.9735751295336788,0.0008713173228775,0.730560302734375,,9.59748077392578,157.04112243652344
ctt_test01,cmf_can,2024,1.0,platt,val_fpr_5em04,0.8770381212234497,0.006674284985946,0.0050953521059134,0.9985970327242116,0.9884027411702688,0.9699948266942576,0.97911227154047,0.989193205470999,0.9803787399520406,0.9917173627434108,0.0003993537729855,0.0300051733057423,0.8770381212234497,0.9684428349715468,0.9837099316868102,1.8152444226615116e-05,0.9862854480743408,0.9710294878427316,0.9786235662148072,0.0004719635498919,0.8531649708747864,0.9720641489912054,0.9735751295336788,0.0008713173228775,0.730560302734375,,9.59748077392578,157.04112243652344
ctt_test01,cmf_can,2024,1.0,platt,val_fpr_1em03,0.8103991746902466,0.006674284985946,0.0050953521059134,0.9984041247237908,0.981694560669456,0.9710294878427316,0.976332899869961,0.9877535605258208,0.9803787399520406,0.9917173627434108,0.0006353355479315,0.0289705121572684,0.8103991746902466,0.9684428349715468,0.9837099316868102,1.8152444226615116e-05,0.9862854480743408,0.9710294878427316,0.9786235662148072,0.0004719635498919,0.8531649708747864,0.9720641489912054,0.9735751295336788,0.0008713173228775,0.730560302734375,,9.59748077392578,157.04112243652344
ctt_test01,cmf_can,2026,1.0,raw,val_f1,3.698357570101547e-05,0.0121515143506596,0.02466764601335,0.9844972116025392,1.0,0.5426797723745473,0.7035546613011402,0.8477975715970685,0.9779862058415302,0.989229280555529,0.0,0.4573202276254526,3.698357570101547e-05,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,,,
ctt_test01,cmf_can,2026,1.0,raw,val_fpr_1em04,2.878356610835908e-07,0.0121515143506596,0.02466764601335,0.9988951632703168,0.9989327641408752,0.9684428349715468,0.983451536643026,0.9914400203421594,0.9779862058415302,0.989229280555529,3.630488845323023e-05,0.0315571650284531,2.878356610835908e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,,,
ctt_test01,cmf_can,2026,1.0,raw,val_fpr_5em04,1.654779993032207e-07,0.0121515143506596,0.02466764601335,0.9987724036336852,0.9931180518793012,0.9705121572684946,0.9816849816849816,0.9905249498797066,0.9779862058415302,0.989229280555529,0.0002359817749459,0.0294878427315054,1.654779993032207e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,,,
ctt_test01,cmf_can,2026,1.0,raw,val_fpr_1em03,1.5923018281682746e-07,0.0121515143506596,0.02466764601335,0.998702255269896,0.9910195456946644,0.9705121572684946,0.9806586513329848,0.9899936273232092,0.9779862058415302,0.989229280555529,0.0003085915518524,0.0294878427315054,1.5923018281682746e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,2.203114775056747e-07,,,
ctt_test01,cmf_can,2026,1.0,temperature,val_f1,0.0437483805418015,0.0054065668138193,0.0178676455534243,0.9844972116025392,1.0,0.5426797723745473,0.7035546613011402,0.8477975715970685,0.9779861753685714,0.9892292570784932,0.0,0.4573202276254526,0.0437483805418015,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,0.009630786255002,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,0.009630786255002,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,0.009630786255002,3.3084070682525635,,
ctt_test01,cmf_can,2026,1.0,temperature,val_fpr_1em04,0.0104328896850347,0.0054065668138193,0.0178676455534243,0.9988951632703168,0.9989327641408752,0.9684428349715468,0.983451536643026,0.9914400203421594,0.9779861753685714,0.9892292570784932,3.630488845323023e-05,0.0315571650284531,0.0104328896850347,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,0.009630786255002,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,0.009630786255002,0.9705121572684946,0.9845184990816058,3.630488845323023e-05,0.009630786255002,3.3084070682525635,,
